"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000245448";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.12";"Non.Interact";"0.08";"Non.Interact";"0.054"
"ENSMUST00000244115";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.122333333333333";"Non.Interact";"0.088";"Non.Interact";"0.061"
"ENSMUST00000246704";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.129666666666667";"Non.Interact";"0.114";"Non.Interact";"0.147"
"ENSMUST00000241523";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.144";"Non.Interact";"0.284"
"ENSMUST00000246803";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.1";"Non.Interact";"0.148";"Non.Interact";"0.189"
"ENSMUST00000181073";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.433333333333333";"Interact";"0.556";"Non.Interact";"0.177"
"ENSMUST00000180529";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.459";"Interact";"0.6";"Non.Interact";"0.21"
"ENSMUST00000156293";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.166";"Non.Interact";"0.274"
"ENSMUST00000132056";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.103666666666667";"Non.Interact";"0.092";"Non.Interact";"0.264"
"ENSMUST00000145570";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.09";"Non.Interact";"0.224"
"ENSMUST00000147508";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.126";"Non.Interact";"0.114";"Non.Interact";"0.286"
"ENSMUST00000181436";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.164333333333333";"Non.Interact";"0.148";"Non.Interact";"0.219"
"ENSMUST00000181742";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.14";"Non.Interact";"0.233"
"ENSMUST00000224929";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.137";"Non.Interact";"0.104";"Non.Interact";"0.113"
"ENSMUST00000137629";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.103333333333333";"Non.Interact";"0.138";"Non.Interact";"0.229"
"ENSMUST00000181193";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.116666666666667";"Non.Interact";"0.162";"Non.Interact";"0.307"
"ENSMUST00000210835";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.142";"Non.Interact";"0.214";"Non.Interact";"0.308"
"ENSMUST00000214060";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.132";"Non.Interact";"0.261"
"ENSMUST00000183878";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.108666666666667";"Non.Interact";"0.168";"Non.Interact";"0.234"
"ENSMUST00000181682";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.306666666666667";"Non.Interact";"0.224";"Non.Interact";"0.343"
"ENSMUST00000181107";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.165333333333333";"Non.Interact";"0.232";"Non.Interact";"0.242"
"ENSMUST00000215759";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.294666666666667";"Non.Interact";"0.272";"Non.Interact";"0.426"
"ENSMUST00000181719";"ENSMUSP00000104545";"Interact";"Non.Interact";"0.231666666666667";"Non.Interact";"0.224";"Non.Interact";"0.297"
"ENSMUST00000185465";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.0963333333333333";"Non.Interact";"0.086";"Non.Interact";"0.062"
"ENSMUST00000190485";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.206";"Non.Interact";"0.314"
"ENSMUST00000245729";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.130666666666667";"Non.Interact";"0.102";"Non.Interact";"0.067"
"ENSMUST00000245448";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.120333333333333";"Non.Interact";"0.088";"Non.Interact";"0.054"
"ENSMUST00000244115";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.121666666666667";"Non.Interact";"0.09";"Non.Interact";"0.06"
"ENSMUST00000246704";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.13";"Non.Interact";"0.112";"Non.Interact";"0.148"
"ENSMUST00000241523";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.101666666666667";"Non.Interact";"0.14";"Non.Interact";"0.28"
"ENSMUST00000246803";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.146";"Non.Interact";"0.187"
"ENSMUST00000181073";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.433666666666667";"Interact";"0.564";"Non.Interact";"0.174"
"ENSMUST00000180529";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.459333333333333";"Interact";"0.608";"Non.Interact";"0.211"
"ENSMUST00000156293";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.168";"Non.Interact";"0.277"
"ENSMUST00000132056";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.094";"Non.Interact";"0.26"
"ENSMUST00000145570";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.104666666666667";"Non.Interact";"0.092";"Non.Interact";"0.222"
"ENSMUST00000147508";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.125333333333333";"Non.Interact";"0.116";"Non.Interact";"0.282"
"ENSMUST00000181436";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.164666666666667";"Non.Interact";"0.156";"Non.Interact";"0.221"
"ENSMUST00000181742";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.142";"Non.Interact";"0.233"
"ENSMUST00000224929";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.138666666666667";"Non.Interact";"0.112";"Non.Interact";"0.113"
"ENSMUST00000137629";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.101";"Non.Interact";"0.136";"Non.Interact";"0.23"
"ENSMUST00000181193";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.168";"Non.Interact";"0.305"
"ENSMUST00000210835";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.141666666666667";"Non.Interact";"0.218";"Non.Interact";"0.306"
"ENSMUST00000214060";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.132";"Non.Interact";"0.264"
"ENSMUST00000183878";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.107333333333333";"Non.Interact";"0.17";"Non.Interact";"0.228"
"ENSMUST00000181682";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.307333333333333";"Non.Interact";"0.226";"Non.Interact";"0.341"
"ENSMUST00000181107";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.164";"Non.Interact";"0.238";"Non.Interact";"0.243"
"ENSMUST00000215759";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.294333333333333";"Non.Interact";"0.272";"Non.Interact";"0.424"
"ENSMUST00000181719";"ENSMUSP00000104544";"Interact";"Non.Interact";"0.232";"Non.Interact";"0.224";"Non.Interact";"0.297"
"ENSMUST00000185465";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.116666666666667";"Non.Interact";"0.076";"Non.Interact";"0.077"
"ENSMUST00000190485";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.145666666666667";"Non.Interact";"0.214";"Non.Interact";"0.305"
"ENSMUST00000245729";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.147666666666667";"Non.Interact";"0.11";"Non.Interact";"0.079"
"ENSMUST00000245448";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.138";"Non.Interact";"0.076";"Non.Interact";"0.075"
"ENSMUST00000244115";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.142";"Non.Interact";"0.09";"Non.Interact";"0.075"
"ENSMUST00000246704";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.147333333333333";"Non.Interact";"0.106";"Non.Interact";"0.174"
"ENSMUST00000241523";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.123";"Non.Interact";"0.15";"Non.Interact";"0.296"
"ENSMUST00000246803";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.116666666666667";"Non.Interact";"0.146";"Non.Interact";"0.206"
"ENSMUST00000181073";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.439";"Interact";"0.582";"Non.Interact";"0.195"
"ENSMUST00000180529";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.469666666666667";"Interact";"0.618";"Non.Interact";"0.234"
"ENSMUST00000156293";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.126";"Non.Interact";"0.178";"Non.Interact";"0.294"
"ENSMUST00000132056";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.076";"Non.Interact";"0.291"
"ENSMUST00000145570";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.121333333333333";"Non.Interact";"0.076";"Non.Interact";"0.241"
"ENSMUST00000147508";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.142666666666667";"Non.Interact";"0.096";"Non.Interact";"0.306"
"ENSMUST00000181436";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.185";"Non.Interact";"0.156";"Non.Interact";"0.251"
"ENSMUST00000181742";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.136333333333333";"Non.Interact";"0.142";"Non.Interact";"0.269"
"ENSMUST00000224929";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.154";"Non.Interact";"0.106";"Non.Interact";"0.133"
"ENSMUST00000137629";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.128";"Non.Interact";"0.274"
"ENSMUST00000181193";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.164";"Non.Interact";"0.342"
"ENSMUST00000210835";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.157333333333333";"Non.Interact";"0.224";"Non.Interact";"0.299"
"ENSMUST00000214060";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.129666666666667";"Non.Interact";"0.134";"Non.Interact";"0.306"
"ENSMUST00000183878";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.122";"Non.Interact";"0.164";"Non.Interact";"0.249"
"ENSMUST00000181682";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.299";"Non.Interact";"0.208";"Non.Interact";"0.368"
"ENSMUST00000181107";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.177";"Non.Interact";"0.24";"Non.Interact";"0.272"
"ENSMUST00000215759";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.292333333333333";"Non.Interact";"0.246";"Non.Interact";"0.436"
"ENSMUST00000181719";"ENSMUSP00000099355";"Interact";"Non.Interact";"0.232666666666667";"Non.Interact";"0.208";"Non.Interact";"0.321"
"ENSMUST00000185465";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.131666666666667";"Non.Interact";"0.078";"Non.Interact";"0.042"
"ENSMUST00000190485";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.152333333333333";"Non.Interact";"0.202";"Non.Interact";"0.269"
"ENSMUST00000245729";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.16";"Non.Interact";"0.094";"Non.Interact";"0.044"
"ENSMUST00000245448";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.154666666666667";"Non.Interact";"0.078";"Non.Interact";"0.037"
"ENSMUST00000244115";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.157333333333333";"Non.Interact";"0.084";"Non.Interact";"0.037"
"ENSMUST00000246704";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.153666666666667";"Non.Interact";"0.102";"Non.Interact";"0.13"
"ENSMUST00000241523";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.135666666666667";"Non.Interact";"0.158";"Non.Interact";"0.275"
"ENSMUST00000246803";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.132333333333333";"Non.Interact";"0.154";"Non.Interact";"0.179"
"ENSMUST00000181073";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.411666666666667";"Interact";"0.6";"Non.Interact";"0.157"
"ENSMUST00000180529";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.433666666666667";"Interact";"0.632";"Non.Interact";"0.194"
"ENSMUST00000156293";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.139";"Non.Interact";"0.174";"Non.Interact";"0.24"
"ENSMUST00000132056";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.127333333333333";"Non.Interact";"0.084";"Non.Interact";"0.244"
"ENSMUST00000145570";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.133";"Non.Interact";"0.076";"Non.Interact";"0.203"
"ENSMUST00000147508";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.151666666666667";"Non.Interact";"0.102";"Non.Interact";"0.278"
"ENSMUST00000181436";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.189333333333333";"Non.Interact";"0.164";"Non.Interact";"0.194"
"ENSMUST00000181742";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.148";"Non.Interact";"0.144";"Non.Interact";"0.209"
"ENSMUST00000224929";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.169333333333333";"Non.Interact";"0.092";"Non.Interact";"0.097"
"ENSMUST00000137629";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.133";"Non.Interact";"0.118";"Non.Interact";"0.198"
"ENSMUST00000181193";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.135";"Non.Interact";"0.15";"Non.Interact";"0.284"
"ENSMUST00000210835";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.161";"Non.Interact";"0.234";"Non.Interact";"0.284"
"ENSMUST00000214060";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.143";"Non.Interact";"0.126";"Non.Interact";"0.227"
"ENSMUST00000183878";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.137333333333333";"Non.Interact";"0.162";"Non.Interact";"0.207"
"ENSMUST00000181682";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.305333333333333";"Non.Interact";"0.24";"Non.Interact";"0.316"
"ENSMUST00000181107";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.186333333333333";"Non.Interact";"0.234";"Non.Interact";"0.206"
"ENSMUST00000215759";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.296666666666667";"Non.Interact";"0.276";"Non.Interact";"0.425"
"ENSMUST00000181719";"ENSMUSP00000104543";"Interact";"Non.Interact";"0.240666666666667";"Non.Interact";"0.24";"Non.Interact";"0.262"
"ENSMUST00000185465";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.072";"Non.Interact";"0.058"
"ENSMUST00000190485";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.124333333333333";"Non.Interact";"0.212";"Non.Interact";"0.287"
"ENSMUST00000245729";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.129666666666667";"Non.Interact";"0.1";"Non.Interact";"0.057"
"ENSMUST00000245448";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.128666666666667";"Non.Interact";"0.072";"Non.Interact";"0.054"
"ENSMUST00000244115";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.122666666666667";"Non.Interact";"0.086";"Non.Interact";"0.051"
"ENSMUST00000246704";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.131666666666667";"Non.Interact";"0.104";"Non.Interact";"0.137"
"ENSMUST00000241523";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.103333333333333";"Non.Interact";"0.132";"Non.Interact";"0.291"
"ENSMUST00000246803";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.103666666666667";"Non.Interact";"0.132";"Non.Interact";"0.182"
"ENSMUST00000181073";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.427666666666667";"Interact";"0.57";"Non.Interact";"0.18"
"ENSMUST00000180529";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.455666666666667";"Interact";"0.612";"Non.Interact";"0.202"
"ENSMUST00000156293";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.115";"Non.Interact";"0.18";"Non.Interact";"0.276"
"ENSMUST00000132056";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.0956666666666667";"Non.Interact";"0.076";"Non.Interact";"0.248"
"ENSMUST00000145570";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.101";"Non.Interact";"0.07";"Non.Interact";"0.22"
"ENSMUST00000147508";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.129";"Non.Interact";"0.102";"Non.Interact";"0.292"
"ENSMUST00000181436";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.166333333333333";"Non.Interact";"0.158";"Non.Interact";"0.224"
"ENSMUST00000181742";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.122333333333333";"Non.Interact";"0.132";"Non.Interact";"0.235"
"ENSMUST00000224929";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.139333333333333";"Non.Interact";"0.096";"Non.Interact";"0.118"
"ENSMUST00000137629";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.106666666666667";"Non.Interact";"0.134";"Non.Interact";"0.218"
"ENSMUST00000181193";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.111666666666667";"Non.Interact";"0.164";"Non.Interact";"0.298"
"ENSMUST00000210835";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.14";"Non.Interact";"0.228";"Non.Interact";"0.294"
"ENSMUST00000214060";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.116333333333333";"Non.Interact";"0.13";"Non.Interact";"0.252"
"ENSMUST00000183878";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.103";"Non.Interact";"0.17";"Non.Interact";"0.231"
"ENSMUST00000181682";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.313333333333333";"Non.Interact";"0.218";"Non.Interact";"0.333"
"ENSMUST00000181107";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.162";"Non.Interact";"0.242";"Non.Interact";"0.235"
"ENSMUST00000215759";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.295333333333333";"Non.Interact";"0.26";"Non.Interact";"0.428"
"ENSMUST00000181719";"ENSMUSP00000099354";"Interact";"Non.Interact";"0.231333333333333";"Non.Interact";"0.216";"Non.Interact";"0.278"
"ENSMUST00000185465";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.097";"Non.Interact";"0.026";"Non.Interact";"0.007"
"ENSMUST00000190485";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.107";"Non.Interact";"0.046";"Non.Interact";"0.195"
"ENSMUST00000245729";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.132333333333333";"Non.Interact";"0.03";"Non.Interact";"0.018"
"ENSMUST00000245448";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.124";"Non.Interact";"0.034";"Non.Interact";"0.005"
"ENSMUST00000244115";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.128";"Non.Interact";"0.034";"Non.Interact";"0.008"
"ENSMUST00000246704";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.133";"Non.Interact";"0.032";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.0866666666666667";"Non.Interact";"0.044";"Non.Interact";"0.186"
"ENSMUST00000246803";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.038";"Non.Interact";"0.127"
"ENSMUST00000181073";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.424666666666667";"Non.Interact";"0.278";"Non.Interact";"0.098"
"ENSMUST00000180529";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.471666666666667";"Non.Interact";"0.324";"Non.Interact";"0.12"
"ENSMUST00000156293";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.114";"Non.Interact";"0.04";"Non.Interact";"0.154"
"ENSMUST00000132056";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.0936666666666667";"Non.Interact";"0.026";"Non.Interact";"0.134"
"ENSMUST00000145570";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.024";"Non.Interact";"0.108"
"ENSMUST00000147508";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.121333333333333";"Non.Interact";"0.03";"Non.Interact";"0.174"
"ENSMUST00000181436";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.152";"Non.Interact";"0.05";"Non.Interact";"0.075"
"ENSMUST00000181742";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.042";"Non.Interact";"0.096"
"ENSMUST00000224929";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.054";"Non.Interact";"0.033"
"ENSMUST00000137629";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.0916666666666667";"Non.Interact";"0.028";"Non.Interact";"0.124"
"ENSMUST00000181193";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.110666666666667";"Non.Interact";"0.038";"Non.Interact";"0.138"
"ENSMUST00000210835";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.123666666666667";"Non.Interact";"0.084";"Non.Interact";"0.214"
"ENSMUST00000214060";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.114";"Non.Interact";"0.032";"Non.Interact";"0.111"
"ENSMUST00000183878";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.099";"Non.Interact";"0.04";"Non.Interact";"0.1"
"ENSMUST00000181682";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.283333333333333";"Non.Interact";"0.07";"Non.Interact";"0.217"
"ENSMUST00000181107";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.146333333333333";"Non.Interact";"0.078";"Non.Interact";"0.101"
"ENSMUST00000215759";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.281";"Non.Interact";"0.084";"Non.Interact";"0.338"
"ENSMUST00000181719";"ENSMUSP00000158899";"Interact";"Non.Interact";"0.201666666666667";"Non.Interact";"0.054";"Non.Interact";"0.095"
"ENSMUST00000185465";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.051";"Non.Interact";"0.074";"Non.Interact";"0.056"
"ENSMUST00000190485";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0533333333333333";"Non.Interact";"0.14";"Non.Interact";"0.227"
"ENSMUST00000245729";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.092";"Non.Interact";"0.053"
"ENSMUST00000245448";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0793333333333333";"Non.Interact";"0.08";"Non.Interact";"0.049"
"ENSMUST00000244115";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.084";"Non.Interact";"0.046"
"ENSMUST00000246704";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.09";"Non.Interact";"0.121"
"ENSMUST00000241523";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0453333333333333";"Non.Interact";"0.088";"Non.Interact";"0.199"
"ENSMUST00000246803";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.088";"Non.Interact";"0.159"
"ENSMUST00000181073";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.366";"Non.Interact";"0.308";"Non.Interact";"0.122"
"ENSMUST00000180529";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.418666666666667";"Non.Interact";"0.326";"Non.Interact";"0.15"
"ENSMUST00000156293";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.116";"Non.Interact";"0.205"
"ENSMUST00000132056";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0443333333333333";"Non.Interact";"0.092";"Non.Interact";"0.176"
"ENSMUST00000145570";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0426666666666667";"Non.Interact";"0.086";"Non.Interact";"0.142"
"ENSMUST00000147508";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.074";"Non.Interact";"0.094";"Non.Interact";"0.192"
"ENSMUST00000181436";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.13";"Non.Interact";"0.142"
"ENSMUST00000181742";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0706666666666667";"Non.Interact";"0.098";"Non.Interact";"0.144"
"ENSMUST00000224929";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.08";"Non.Interact";"0.092";"Non.Interact";"0.111"
"ENSMUST00000137629";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.052";"Non.Interact";"0.108";"Non.Interact";"0.171"
"ENSMUST00000181193";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.049";"Non.Interact";"0.112";"Non.Interact";"0.174"
"ENSMUST00000210835";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0636666666666667";"Non.Interact";"0.13";"Non.Interact";"0.253"
"ENSMUST00000214060";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.102";"Non.Interact";"0.151"
"ENSMUST00000183878";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.0453333333333333";"Non.Interact";"0.088";"Non.Interact";"0.146"
"ENSMUST00000181682";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.232666666666667";"Non.Interact";"0.11";"Non.Interact";"0.235"
"ENSMUST00000181107";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.100333333333333";"Non.Interact";"0.132";"Non.Interact";"0.16"
"ENSMUST00000215759";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.225";"Non.Interact";"0.126";"Non.Interact";"0.283"
"ENSMUST00000181719";"ENSMUSP00000049678";"Interact";"Non.Interact";"0.159333333333333";"Non.Interact";"0.116";"Non.Interact";"0.148"
"ENSMUST00000185465";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0513333333333333";"Non.Interact";"0.02";"Non.Interact";"0.018"
"ENSMUST00000190485";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0566666666666667";"Non.Interact";"0.062";"Non.Interact";"0.206"
"ENSMUST00000245729";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.018";"Non.Interact";"0.014"
"ENSMUST00000245448";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.018";"Non.Interact";"0.009"
"ENSMUST00000244115";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.014";"Non.Interact";"0.01"
"ENSMUST00000246704";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.018";"Non.Interact";"0.069"
"ENSMUST00000241523";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0443333333333333";"Non.Interact";"0.04";"Non.Interact";"0.192"
"ENSMUST00000246803";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0426666666666667";"Non.Interact";"0.034";"Non.Interact";"0.126"
"ENSMUST00000181073";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.373333333333333";"Non.Interact";"0.286";"Non.Interact";"0.094"
"ENSMUST00000180529";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.413";"Non.Interact";"0.33";"Non.Interact";"0.104"
"ENSMUST00000156293";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.052";"Non.Interact";"0.062";"Non.Interact";"0.178"
"ENSMUST00000132056";"ENSMUSP00000112664";"Interact";"Non.Interact";"0.0433333333333333";"Non.Interact";"0.028";"Non.Interact";"0.116"
