name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
ENSMUST00000216918	0.497583	0.49411	0.488592	0.481442	0.482169	0.514498	0.199858256555634	1411	0.002	0
ENSMUST00000216922	0.499479	0.49896	0.493569	0.489848	0.488434	0.495001	0.319829424307036	1407	0	0
ENSMUST00000216927	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.224358974358974	936	0	0
ENSMUST00000216936	0.503177	0.510988	0.506843	0.500892	0.525658	0.544224	0.0740500162390386	3079	0.008	0
ENSMUST00000216941	0.498521	0.496754	0.497436	0.501425	0.505159	0.200573	0.203389830508475	531	0.006	0
ENSMUST00000216943	0.493682	0.48376	0.477608	0.451495	0.478419	0.465527	0.3	570	0.004	0
ENSMUST00000216944	0.496517	0.490303	0.511241	0.520898	0.519465	0.572005	0.304393305439331	956	0.088	0
ENSMUST00000216952	0.494948	0.488837	0.492962	0.485829	0.471752	0.40695	0.302059496567506	437	0	0
ENSMUST00000216956	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.236753100338219	887	0	0
ENSMUST00000216969	0.500901	0.502474	0.497928	0.503717	0.511864	0.528616	0.432432432432432	666	0	0
ENSMUST00000216972	0.49904	0.496315	0.489098	0.480921	0.488264	0.492041	0.166180758017493	2401	0	0
ENSMUST00000216981	0.501115	0.50278	0.509105	0.52071	0.532184	0.587443	0.493730407523511	638	0.016	0
ENSMUST00000216983	0.498215	0.49527	0.520605	0.547675	0.558685	0.280115	0.315789473684211	437	0.03	0
ENSMUST00000216984	0.493648	0.483366	0.476889	0.458572	0.46033	0.482081	0.128059701492537	3350	0.002	0
ENSMUST00000216987	0.503063	0.503506	0.510436	0.514079	0.519005	0.549641	0.166826462128476	1043	0	0
ENSMUST00000216997	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.217616580310881	965	0	0
ENSMUST00000217005	0.500125	0.500235	0.505148	0.520998	0.527711	0.530613	0.270861833105335	731	0.008	0
ENSMUST00000217008	0.498819	0.497763	0.488037	0.466948	0.453256	0.458074	0.458371454711802	1093	0.012	0
ENSMUST00000217012	0.502259	0.50849	0.509395	0.533047	0.556422	0.591741	0.235514018691589	535	0.014	0
ENSMUST00000217020	0.500105	0.501738	0.495826	0.501913	0.535519	0.471429	0.134592680047225	847	0.004	0
ENSMUST00000217021	0.498828	0.499109	0.494206	0.494545	0.497561	0.503201	0.110198163363944	2069	0	0
ENSMUST00000217028	0.504135	0.509133	0.498203	0.495061	0.467919	0.4541	0.778337531486146	397	0.018	0
ENSMUST00000217029	0.50144	0.502022	0.504719	0.51661	0.46248	0.067574	0.241822429906542	856	0	0
ENSMUST00000217030	0.500652	0.501819	0.486449	0.477821	0.443655	0.477764	0.26797385620915	918	0	0
ENSMUST00000217047	0.500117	0.500037	0.502904	0.516853	0.506016	0.592092	0.6	305	0.034	0
ENSMUST00000217053	0.492393	0.482065	0.476975	0.452997	0.43334	0.440352	0.0388686996365935	6329	0	0
ENSMUST00000217068	0.499307	0.499108	0.493298	0.478009	0.439791	0.456296	0.207892204042348	1039	0	0
ENSMUST00000217071	0.499223	0.498863	0.495373	0.514116	0.566964	0.419596	0.229551451187335	379	0.002	0
ENSMUST00000217076	0.500753	0.502799	0.503077	0.515401	0.540046	0.545797	0.147761194029851	1340	0.004	0
ENSMUST00000217080	0.499209	0.498529	0.480528	0.473422	0.454224	0.394572	0.327188940092166	651	0	0
ENSMUST00000217082	0.493123	0.483931	0.478054	0.454651	0.392126	0.090262	0.134032983508246	3335	0.002	0
ENSMUST00000217087	0.502842	0.506758	0.494449	0.489794	0.48681	0.473517	0.225524475524476	572	0.004	0
ENSMUST00000217090	0.493924	0.486331	0.47446	0.471649	0.466363	0.483456	0.0933333333333333	1575	0	0
ENSMUST00000217108	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.263819095477387	796	0	0
ENSMUST00000217109	0.498779	0.497659	0.481695	0.468415	0.446595	0.384445	0.115540540540541	1480	0	0
ENSMUST00000217115	0.500886	0.50263	0.500573	0.498499	0.51813	0.470854	0.226086956521739	690	0.004	0
ENSMUST00000217125	0.502809	0.504131	0.508786	0.523802	0.551134	0.495487	0.172641509433962	1060	0.006	0
ENSMUST00000217127	0.497405	0.494196	0.483116	0.475187	0.503046	0.482186	0.0725806451612903	2728	0	0
ENSMUST00000217145	0.501069	0.502554	0.489922	0.487315	0.444195	0.117438	0.941018766756032	373	0.004	0
ENSMUST00000217147	0.496081	0.491251	0.490533	0.491391	0.483466	0.50799	0.231511254019293	933	0.002	0
ENSMUST00000217151	0.501888	0.502575	0.489072	0.491233	0.506942	0.510887	0.133290405666452	1553	0.002	0
ENSMUST00000217156	0.493537	0.484194	0.478265	0.455355	0.428536	0.103838	0.359605911330049	609	0.002	0
ENSMUST00000217161	0.50144	0.502022	0.504719	0.51661	0.46248	0.067574	0.253365973072215	817	0	0
ENSMUST00000217169	0.498253	0.49681	0.51402	0.532955	0.540054	0.52436	1	564	1	1
ENSMUST00000217174	0.497475	0.494057	0.469849	0.449225	0.42753	0.494526	0.52755905511811	381	0.004	0
ENSMUST00000217178	0.494254	0.488736	0.484828	0.48207	0.46906	0.559602	0.194165907019143	1097	0.016	0
ENSMUST00000217183	0.499157	0.497054	0.501579	0.492594	0.478376	0.492234	0.542713567839196	398	0.006	0
ENSMUST00000217201	0.497914	0.493347	0.481149	0.442714	0.388033	0.322604	0.05563020693362	3721	0	0
ENSMUST00000217202	0.497994	0.494632	0.483489	0.458073	0.449185	0.530599	0.137430167597765	895	0	0
ENSMUST00000217207	0.499346	0.497256	0.492044	0.482978	0.472149	0.538016	0.409459459459459	740	0	0
ENSMUST00000217210	0.496819	0.492455	0.47035	0.451948	0.39622	0.36127	0.328502415458937	621	0	0
ENSMUST00000217211	0.49984	0.502798	0.508506	0.523504	0.503874	0.08901	0.267123287671233	584	0.004	0
ENSMUST00000217220	0.498139	0.496617	0.485406	0.476052	0.461762	0.502538	0.191027496382055	691	0	0
ENSMUST00000217229	0.498557	0.496109	0.491803	0.485756	0.478736	0.553172	0.149130074565037	1207	0	0
ENSMUST00000217239	0.50229	0.505628	0.498944	0.497415	0.514156	0.544545	0.64	375	0.022	0
ENSMUST00000217242	0.498583	0.498032	0.482761	0.487751	0.501106	0.485943	0.184491978609626	374	0.006	0
ENSMUST00000217248	0.500869	0.499279	0.503233	0.505379	0.508729	0.569651	0.137002341920375	2562	0.01	0
ENSMUST00000217258	0.506042	0.513233	0.505384	0.514723	0.506239	0.142653	0.569343065693431	411	0.028	0
ENSMUST00000217259	0.498939	0.496851	0.497832	0.487129	0.491456	0.519799	0.19216277317257	1327	0	0
ENSMUST00000217260	0.49979	0.502111	0.485906	0.459413	0.399807	0.09574	0.394186046511628	860	0	0
ENSMUST00000217285	0.498124	0.494808	0.489626	0.494534	0.517159	0.513823	0.274725274725275	546	0.004	0
ENSMUST00000217302	0.498867	0.497278	0.486366	0.466078	0.455963	0.495563	0.0585474308300395	4048	0.002	0
ENSMUST00000217309	0.50144	0.502022	0.504719	0.51661	0.46248	0.067574	0.266066838046273	778	0	0
ENSMUST00000217315	0.497348	0.493982	0.497376	0.516753	0.546913	0.551358	0.0701986754966887	2265	0.014	0
ENSMUST00000217323	0.500868	0.504838	0.51355	0.524405	0.541151	0.518792	0.713754646840149	269	0.018	0
ENSMUST00000217329	0.501015	0.500261	0.482788	0.474507	0.455132	0.549815	0.105740181268882	993	0.002	0
ENSMUST00000217333	0.494772	0.48787	0.476007	0.460108	0.44959	0.475232	0.120743034055728	1938	0	0
ENSMUST00000217338	0.503871	0.510232	0.507563	0.514629	0.50674	0.406036	0.943620178041543	337	0.012	0
ENSMUST00000217340	0.502018	0.505936	0.528512	0.562631	0.607159	0.582293	0.881632653061225	490	0.872	1
ENSMUST00000217349	0.50293	0.505662	0.499968	0.504201	0.501324	0.450844	0.062031532695787	3869	0	0
ENSMUST00000217357	0.501428	0.502668	0.504797	0.515161	0.547478	0.466632	0.126833477135462	1159	0	0
ENSMUST00000217362	0.49857	0.496492	0.511356	0.530034	0.538668	0.566851	0.178264268960125	1279	0.016	0
ENSMUST00000217363	0.498117	0.495502	0.500969	0.502069	0.51427	0.565429	0.115203761755486	2552	0	0
ENSMUST00000217369	0.502203	0.504355	0.488535	0.480048	0.470115	0.511587	0.319277108433735	498	0	0
ENSMUST00000217375	0.495105	0.489768	0.517783	0.544763	0.583056	0.605317	0.624	375	0.72	1
ENSMUST00000217378	0.496975	0.493909	0.469159	0.433927	0.414409	0.421116	0.108163265306122	1470	0	0
ENSMUST00000217380	0.501833	0.505046	0.502531	0.521251	0.456519	0.036574	0.198019801980198	606	0	0
ENSMUST00000217387	0.500029	0.499143	0.506522	0.514557	0.529261	0.600483	0.428923582580115	1217	0.044	0
ENSMUST00000217392	0.501369	0.503379	0.490985	0.483597	0.482218	0.498128	0.102439024390244	1845	0	0
ENSMUST00000217400	0.49647	0.492951	0.474297	0.439386	0.377826	0.144154	0.170809943865277	1247	0	0
ENSMUST00000217414	0.49924	0.499571	0.483293	0.455204	0.428555	0.457868	0.361256544502618	573	0.002	0
ENSMUST00000217419	0.490524	0.479193	0.473936	0.440141	0.445572	0.403855	0.149568552253116	1043	0.002	0
ENSMUST00000217420	0.501291	0.504402	0.500665	0.511843	0.533594	0.507463	0.229508196721311	915	0	0
ENSMUST00000217430	0.497101	0.495107	0.492886	0.489624	0.466877	0.45471	0.126149802890933	1522	0	0
ENSMUST00000217440	0.496091	0.491431	0.485277	0.473186	0.461177	0.489515	0.0656019656019656	4070	0	0
ENSMUST00000217441	0.502759	0.503776	0.488594	0.492375	0.504397	0.526187	0.263436790310371	1321	0	0
ENSMUST00000217446	0.500117	0.499144	0.501483	0.494243	0.490179	0.467196	0.185549132947977	1730	0	0
ENSMUST00000217447	0.497878	0.492894	0.458498	0.369885	0.272539	0.254105	0.0723848069738481	6424	0	0
ENSMUST00000217448	0.493417	0.484856	0.502546	0.511954	0.54855	0.620753	0.277533039647577	908	0.15	0
ENSMUST00000217456	0.496438	0.493626	0.482477	0.458278	0.469961	0.080568	0.25328330206379	533	0.01	0
ENSMUST00000217458	0.494826	0.488038	0.482664	0.463427	0.438923	0.146199	0.244343891402715	663	0.006	0
ENSMUST00000217463	0.503654	0.508618	0.501263	0.504239	0.51844	0.654061	0.127007299270073	1370	0.028	0
ENSMUST00000217473	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.34257748776509	613	0	0
ENSMUST00000217490	0.50183	0.508887	0.521621	0.534604	0.529343	0.51899	0.461538461538462	416	0.014	0
ENSMUST00000217493	0.501411	0.503501	0.484783	0.473918	0.460813	0.550384	0.23266078184111	1586	0.002	0
ENSMUST00000217501	0.50047	0.50135	0.498085	0.491809	0.476921	0.362052	0.101910828025478	1884	0	0
ENSMUST00000217505	0.50436	0.507906	0.49351	0.495668	0.476359	0.474006	0.113667117726658	1478	0	0
ENSMUST00000217507	0.502294	0.504861	0.492557	0.488405	0.481675	0.536687	0.150609080841639	2709	0	0
ENSMUST00000217527	0.500422	0.501076	0.488006	0.482453	0.484322	0.527246	0.641379310344828	290	0.004	0
ENSMUST00000217529	0.496354	0.493563	0.496805	0.500978	0.521367	0.559931	0.0769230769230769	3471	0.002	0
ENSMUST00000217535	0.500354	0.502766	0.490937	0.488603	0.525338	0.485312	0.261248185776488	689	0	0
ENSMUST00000217543	0.498043	0.494567	0.488833	0.480618	0.454589	0.500562	0.259557344064386	497	0.002	0
ENSMUST00000217557	0.501973	0.50488	0.503482	0.498191	0.482762	0.472041	0.439205955334988	403	0.006	0
ENSMUST00000217559	0.502899	0.504906	0.516917	0.54061	0.585582	0.594673	0.479481641468682	463	0.04	0
ENSMUST00000217560	0.500509	0.502279	0.504876	0.509042	0.404689	0.058706	0.121177149451818	1733	0	0
ENSMUST00000217574	0.503656	0.507366	0.502584	0.509313	0.51396	0.532471	0.125625	3200	0	0
ENSMUST00000217609	0.499156	0.499748	0.486521	0.476822	0.466652	0.495365	0.332922318125771	811	0	0
ENSMUST00000217622	0.496303	0.491997	0.47849	0.459417	0.498861	0.458962	0.13277742142399	3118	0.006	0
ENSMUST00000217623	0.500874	0.500265	0.489414	0.480505	0.479168	0.500362	0.16580310880829	1158	0	0
ENSMUST00000217645	0.498532	0.49502	0.490642	0.502573	0.490444	0.518614	0.46875	416	0.006	0
ENSMUST00000217649	0.502009	0.504052	0.486059	0.437843	0.41486	0.416724	0.0512716996366572	7431	0.004	0
ENSMUST00000217654	0.501948	0.504683	0.495815	0.500148	0.511383	0.511113	0.143260808137892	3539	0.002	0
ENSMUST00000217659	0.497934	0.492358	0.490061	0.483115	0.493931	0.622814	0.543026706231454	337	0.072	0
ENSMUST00000217666	0.49136	0.480775	0.471732	0.447887	0.441835	0.455167	0.113445378151261	2380	0.002	0
ENSMUST00000217669	0.500234	0.500814	0.503137	0.514422	0.495114	0.44612	0.411384217335058	773	0.002	0
ENSMUST00000217671	0.495219	0.48979	0.476652	0.44943	0.406776	0.429868	0.153409090909091	528	0.002	0
ENSMUST00000217680	0.500205	0.501104	0.49827	0.504691	0.501108	0.509375	0.118101119258973	2591	0	0
ENSMUST00000217687	0.4992	0.500499	0.508856	0.541455	0.512214	0.55702	0.235602094240838	382	0.026	0
ENSMUST00000217694	0.500336	0.49991	0.499508	0.501973	0.508716	0.488855	0.349137931034483	464	0.002	0
ENSMUST00000217695	0.492579	0.481361	0.484448	0.473235	0.474879	0.549206	0.0963003264417845	1838	0.002	0
ENSMUST00000217696	0.493961	0.486562	0.486016	0.469182	0.443775	0.469923	0.373271889400922	434	0.002	0
ENSMUST00000217700	0.501408	0.504908	0.48166	0.466525	0.457042	0.522628	0.142712550607287	988	0	0
ENSMUST00000217709	0.497601	0.494923	0.476936	0.454246	0.438754	0.420141	0.334365325077399	646	0.002	0
ENSMUST00000217716	0.50231	0.505011	0.491893	0.487326	0.479447	0.519435	0.240780911062907	1844	0	0
ENSMUST00000217719	0.499561	0.494089	0.516138	0.559132	0.632464	0.598192	0.377551020408163	294	0.162	0
ENSMUST00000217720	0.496088	0.491184	0.503875	0.517375	0.536641	0.568716	0.331941544885177	479	0.086	0
ENSMUST00000217731	0.497211	0.492027	0.482114	0.457214	0.415241	0.128894	0.160315374507227	2283	0	0
ENSMUST00000217732	0.493123	0.485332	0.482411	0.471112	0.450846	0.119461	0.382687927107062	439	0	0
ENSMUST00000217752	0.496833	0.494675	0.485265	0.490555	0.504687	0.564392	0.258947368421053	475	0.004	0
ENSMUST00000217756	0.499723	0.499105	0.535614	0.565644	0.588882	0.565926	0.580381471389646	367	0.666	1
ENSMUST00000217761	0.496713	0.492713	0.481434	0.47372	0.44125	0.097537	0.118466898954704	1722	0	0
ENSMUST00000217765	0.49774	0.493392	0.487505	0.473499	0.470701	0.525716	0.155725190839695	655	0	0
ENSMUST00000217766	0.494398	0.486511	0.463337	0.416219	0.363481	0.411883	0.320825515947467	533	0	0
ENSMUST00000217769	0.503522	0.509445	0.508556	0.523601	0.538516	0.52365	0.126334519572954	1686	0.006	0
ENSMUST00000217771	0.487181	0.470059	0.469181	0.419191	0.384307	0.42948	0.139728306071528	3607	0	0
ENSMUST00000217775	0.500734	0.502932	0.513338	0.532193	0.560222	0.527794	0.649913344887348	577	0.284	0
ENSMUST00000217778	0.50004	0.502157	0.503564	0.515425	0.532843	0.437662	0.0266009852216749	7105	0	0
ENSMUST00000217782	0.498215	0.497229	0.524812	0.56439	0.620598	0.477976	0.383812010443864	383	0.09	0
ENSMUST00000217783	0.496949	0.492938	0.473849	0.454512	0.453168	0.506944	0.338028169014085	426	0.004	0
ENSMUST00000217784	0.502468	0.50368	0.529236	0.563928	0.587295	0.584613	0.3525	400	0.058	0
ENSMUST00000217786	0.496992	0.492582	0.480603	0.461359	0.493658	0.499743	0.130434782608696	460	0.004	0
ENSMUST00000217788	0.49886	0.498099	0.496561	0.501428	0.527794	0.465252	0.361069836552749	673	0.004	0
ENSMUST00000217795	0.497492	0.493599	0.495105	0.486382	0.481474	0.488715	0.15241935483871	1240	0.01	0
ENSMUST00000217798	0.496846	0.491869	0.4877	0.48414	0.488412	0.476998	0.292780748663102	748	0.004	0
ENSMUST00000217799	0.498877	0.496494	0.492113	0.487557	0.484587	0.503382	0.304733727810651	1014	0.002	0
ENSMUST00000217800	0.504622	0.513172	0.506113	0.515571	0.489302	0.475297	0.392798690671031	611	0.004	0
ENSMUST00000217814	0.496809	0.493449	0.476751	0.457859	0.452926	0.415385	0.288951841359773	706	0	0
ENSMUST00000217819	0.501291	0.501448	0.488414	0.481591	0.454129	0.488959	0.757009345794392	428	0.022	0
ENSMUST00000217828	0.499224	0.497043	0.484013	0.447189	0.372305	0.324992	0.20253164556962	1422	0	0
ENSMUST00000217833	0.503657	0.507429	0.492926	0.496145	0.486447	0.123751	0.364485981308411	535	0.01	0
ENSMUST00000217840	0.494546	0.489665	0.479426	0.436003	0.377942	0.109476	0.125758411472697	1813	0	0
ENSMUST00000217846	0.496694	0.493022	0.488952	0.478767	0.490203	0.499568	0.122093023255814	1204	0.004	0
ENSMUST00000217849	0.505917	0.509945	0.500916	0.503367	0.445436	0.096493	0.0982103884766478	2291	0	0
ENSMUST00000217853	0.504704	0.512641	0.508377	0.507978	0.504163	0.15876	0.124711316397229	1732	0	0
ENSMUST00000217857	0.502345	0.506539	0.488242	0.479111	0.415612	0.14835	0.948979591836735	392	0.016	0
ENSMUST00000217859	0.498948	0.499939	0.475333	0.464927	0.373941	0.280044	0.2734375	384	0	0
ENSMUST00000217860	0.501153	0.50158	0.48922	0.489712	0.489297	0.289736	0.0865254619197837	2219	0	0
ENSMUST00000217861	0.50151	0.503039	0.508779	0.507556	0.49719	0.504871	0.843103448275862	580	0.016	0
ENSMUST00000217866	0.492483	0.483679	0.472381	0.449854	0.432512	0.053869	0.138926174496644	1490	0	0
ENSMUST00000217867	0.498714	0.499814	0.484369	0.476871	0.443374	0.52138	0.320754716981132	318	0.01	0
ENSMUST00000217870	0.492998	0.483765	0.471201	0.442079	0.421567	0.502487	0.192408376963351	764	0.004	0
ENSMUST00000217871	0.498699	0.497897	0.487039	0.4733	0.404559	0.071601	0.244635193133047	699	0	0
ENSMUST00000217874	0.499333	0.497531	0.496098	0.477265	0.451395	0.464439	0.329775880469584	937	0	0
ENSMUST00000217878	0.503729	0.508501	0.499331	0.509313	0.531706	0.526815	0.71900826446281	242	0.038	0
ENSMUST00000217880	0.501918	0.502675	0.487233	0.480697	0.470033	0.446576	0.30975954738331	707	0.002	0
ENSMUST00000217882	0.493137	0.483936	0.485205	0.486289	0.453159	0.101022	0.0825688073394495	2071	0.002	0
ENSMUST00000217893	0.501621	0.50551	0.526934	0.565162	0.598956	0.631949	0.222030981067126	581	0.05	0
ENSMUST00000217894	0.497876	0.493704	0.494461	0.5092	0.546414	0.687318	0.248466257668712	326	0.068	0
ENSMUST00000217901	0.49736	0.493691	0.491733	0.491034	0.494794	0.504922	0.202731847591661	1391	0.01	0
ENSMUST00000217909	0.496592	0.492926	0.497257	0.501574	0.51573	0.519322	0.302575107296137	932	0.016	0
ENSMUST00000217911	0.503233	0.509555	0.527019	0.561048	0.601746	0.678053	0.53887399463807	373	0.138	0
ENSMUST00000217919	0.500575	0.503289	0.494366	0.507786	0.486507	0.077444	0.155096011816839	677	0	0
ENSMUST00000217920	0.501896	0.503093	0.514192	0.525625	0.546729	0.541402	0.472356935014549	3093	0.02	0
ENSMUST00000217923	0.499438	0.499629	0.488913	0.48784	0.505317	0.50613	0.177777777777778	675	0.004	0
ENSMUST00000217924	0.503808	0.509223	0.514193	0.523116	0.507986	0.205727	0.255122950819672	976	0	0
ENSMUST00000217927	0.503384	0.506914	0.506682	0.522975	0.52393	0.556636	0.322429906542056	642	0.004	0
ENSMUST00000217932	0.503676	0.508417	0.500686	0.483836	0.40648	0.123989	0.393873085339168	457	0.008	0
ENSMUST00000217933	0.494974	0.489665	0.484798	0.454761	0.417463	0.074331	0.196782178217822	808	0.004	0
ENSMUST00000217935	0.495255	0.488847	0.493409	0.484751	0.505976	0.157511	0.145238095238095	1260	0.002	0
ENSMUST00000217945	0.498264	0.496857	0.490261	0.482455	0.462072	0.495925	0.146163215590743	1642	0	0
ENSMUST00000217947	0.49612	0.490554	0.493151	0.492643	0.504074	0.519318	0.418604651162791	2709	0.006	0
ENSMUST00000217950	0.502244	0.504173	0.499313	0.502843	0.467868	0.500791	0.129662522202487	1689	0	0
ENSMUST00000217951	0.493791	0.48457	0.47318	0.444104	0.43033	0.409626	0.105405405405405	2960	0	0
ENSMUST00000217953	0.498005	0.495019	0.498537	0.500478	0.495718	0.473505	0.217477656405164	1007	0.002	0
ENSMUST00000217956	0.499115	0.496141	0.501967	0.483985	0.449382	0.472714	0.194915254237288	1770	0	0
ENSMUST00000217963	0.497833	0.495015	0.496503	0.495187	0.493978	0.44941	0.302521008403361	1428	0	0
ENSMUST00000217965	0.499393	0.499602	0.485489	0.481629	0.512891	0.651248	0.100158982511924	629	0.052	0
ENSMUST00000217990	0.499777	0.500507	0.501207	0.500168	0.512478	0.460723	0.386178861788618	738	0	0
ENSMUST00000217997	0.499583	0.496573	0.485864	0.483193	0.484114	0.474365	0.28125	384	0.004	0
ENSMUST00000218006	0.49749	0.494645	0.48694	0.472428	0.474413	0.526418	0.273480662983425	362	0.002	0
ENSMUST00000218015	0.493523	0.485184	0.49465	0.483836	0.479378	0.515061	0.213636363636364	1320	0.018	0
ENSMUST00000218016	0.503213	0.506813	0.513942	0.5268	0.523028	0.51667	0.219633943427621	1202	0	0
ENSMUST00000218017	0.497335	0.493158	0.49854	0.503595	0.540085	0.677684	0.183544303797468	474	0.032	0
ENSMUST00000218019	0.500502	0.50011	0.501255	0.515991	0.525634	0.53835	0.598591549295775	426	0.066	0
ENSMUST00000218038	0.504928	0.509124	0.511163	0.520805	0.541979	0.554929	0.533527696793003	343	0.068	0
ENSMUST00000218046	0.497335	0.493675	0.512437	0.530084	0.545739	0.578872	0.824701195219124	1004	0.804	1
ENSMUST00000218056	0.498318	0.494178	0.489714	0.465885	0.408638	0.393075	0.152737752161383	2082	0	0
ENSMUST00000218060	0.498536	0.496963	0.492053	0.490904	0.441281	0.085032	0.192577733199599	997	0	0
ENSMUST00000218075	0.488866	0.473053	0.484688	0.46332	0.453787	0.476339	0.171209540034072	1174	0.004	0
ENSMUST00000218077	0.496759	0.493196	0.488823	0.480893	0.440274	0.10272	0.161001788908766	559	0.002	0
ENSMUST00000218080	0.498342	0.49587	0.502714	0.504653	0.504802	0.582178	0.106320141760189	1693	0	0
ENSMUST00000218081	0.496872	0.49194	0.485926	0.48272	0.471723	0.469001	0.108910891089109	1818	0	0
ENSMUST00000218083	0.498789	0.496976	0.468601	0.453152	0.436637	0.098923	0.222390317700454	661	0	0
ENSMUST00000218095	0.504874	0.512204	0.511656	0.518784	0.505672	0.546857	0.119558553034948	1631	0.008	0
ENSMUST00000218097	0.500161	0.498416	0.467444	0.433862	0.394901	0.436665	0.0759651307596513	2409	0.002	0
ENSMUST00000218098	0.50052	0.500057	0.505346	0.517738	0.54263	0.561489	0.625628140703518	398	0.044	0
ENSMUST00000218099	0.497909	0.496714	0.490629	0.500323	0.50178	0.489241	0.148425787106447	1334	0.002	0
ENSMUST00000218103	0.501523	0.504806	0.506071	0.529043	0.566235	0.584719	0.378585086042065	523	0.008	0
ENSMUST00000218104	0.504055	0.509622	0.513248	0.522399	0.548678	0.599541	0.337142857142857	525	0.014	0
ENSMUST00000218105	0.498639	0.499549	0.51439	0.518791	0.525707	0.52886	0.441747572815534	618	0.03	0
ENSMUST00000218106	0.506385	0.513479	0.519171	0.532178	0.530356	0.538276	0.127582017010936	1646	0.002	0
ENSMUST00000218108	0.499709	0.502947	0.495949	0.512147	0.515781	0.542202	0.129666011787819	1018	0.002	0
ENSMUST00000218113	0.502164	0.506074	0.478735	0.466285	0.461767	0.470002	0.173768308921438	1502	0.004	0
ENSMUST00000218114	0.502612	0.506349	0.505007	0.503572	0.521425	0.518196	0.0921869892121608	3059	0	0
ENSMUST00000218132	0.505773	0.51317	0.510711	0.510042	0.45562	0.051038	0.221590909090909	1056	0.002	0
ENSMUST00000218143	0.493004	0.48386	0.469591	0.437336	0.388947	0.385686	0.133056133056133	1443	0	0
ENSMUST00000218144	0.502501	0.507316	0.517042	0.536374	0.558631	0.525592	0.228406055209261	2246	0.032	0
ENSMUST00000218145	0.496095	0.490117	0.496991	0.48166	0.420571	0.056121	0.170074349442379	1076	0	0
ENSMUST00000218156	0.495034	0.489065	0.478165	0.438413	0.415467	0.283865	0.156451612903226	1860	0	0
ENSMUST00000218164	0.499399	0.499913	0.489256	0.482474	0.455087	0.628422	0.128987517337032	721	0.008	0
ENSMUST00000218165	0.498761	0.497272	0.455508	0.439137	0.397194	0.142709	0.30791788856305	341	0.012	0
ENSMUST00000218173	0.499971	0.500518	0.503363	0.514358	0.519253	0.503331	0.349911190053286	1689	0.008	0
ENSMUST00000218174	0.503818	0.507489	0.508253	0.51754	0.543859	0.568125	0.377319587628866	485	0.016	0
ENSMUST00000218175	0.499233	0.498096	0.496441	0.493659	0.50012	0.680682	0.313432835820896	2010	0.128	0
ENSMUST00000218177	0.499482	0.50026	0.49062	0.490721	0.487705	0.483849	0.343548387096774	620	0.002	0
ENSMUST00000218181	0.490462	0.478018	0.477949	0.476432	0.485905	0.076194	0.164473684210526	456	0.006	0
ENSMUST00000218188	0.499042	0.496278	0.475432	0.460566	0.448117	0.156774	0.299376299376299	481	0	0
ENSMUST00000218189	0.500481	0.502541	0.495372	0.491594	0.465372	0.097283	0.84971098265896	346	0.002	0
ENSMUST00000218190	0.498819	0.496347	0.492997	0.475903	0.401038	0.0804	0.2	1590	0	0
ENSMUST00000218192	0.499934	0.502759	0.50022	0.512272	0.512731	0.481915	0.314516129032258	620	0	0
ENSMUST00000218193	0.498911	0.498412	0.476656	0.454771	0.435201	0.46941	0.114914425427873	1227	0.002	0
ENSMUST00000218201	0.495363	0.488254	0.486441	0.481325	0.467948	0.500979	0.426666666666667	450	0.006	0
ENSMUST00000218213	0.496284	0.492228	0.504962	0.524356	0.578143	0.775652	0.554319931565441	1169	0.49	1
ENSMUST00000218225	0.500534	0.503934	0.491581	0.475065	0.418425	0.394624	0.129750982961992	763	0	0
ENSMUST00000218226	0.496189	0.4911	0.490436	0.490965	0.505117	0.453864	0.203470031545741	634	0.002	0
ENSMUST00000218231	0.499019	0.497308	0.482008	0.466212	0.465243	0.497067	0.146652497343252	1882	0.002	0
ENSMUST00000218233	0.498147	0.496381	0.473354	0.390865	0.247253	0.212509	0.212241653418124	1258	0	0
ENSMUST00000218234	0.498274	0.495268	0.479002	0.457759	0.456305	0.50718	0.259365994236311	1041	0.002	0
ENSMUST00000218235	0.505035	0.511644	0.503048	0.50284	0.505494	0.520699	0.629427792915531	367	0.036	0
ENSMUST00000218238	0.501738	0.506145	0.522582	0.558278	0.599526	0.555601	0.88719512195122	328	0.704	1
ENSMUST00000218240	0.499863	0.497823	0.482906	0.473339	0.462052	0.621595	0.328767123287671	365	0.01	0
ENSMUST00000218243	0.497713	0.494196	0.492649	0.491271	0.484771	0.535857	0.257142857142857	490	0.004	0
ENSMUST00000218247	0.500638	0.501445	0.494435	0.490849	0.517401	0.514036	0.151193633952255	754	0	0
ENSMUST00000218255	0.486776	0.470401	0.455013	0.413005	0.364625	0.064397	0.246376811594203	414	0.002	0
ENSMUST00000218263	0.48788	0.471134	0.463271	0.432625	0.416065	0.119439	0.118854415274463	2095	0.006	0
ENSMUST00000218264	0.49339	0.484139	0.495824	0.500628	0.47618	0.080463	0.241513094083414	1031	0.004	0
